x,y
-482.9480008469827,1115.5323094614462
-481.14380688015245,1119.5622010839147
-478.127026264201,1122.7318219224303
-474.8886229797091,1125.7776342541083
-471.3277611927567,1128.7866575462908
-467.5843026303131,1131.8997532162036
-463.739382678562,1135.0456399539155
-459.873638709529,1138.1849037819593
-455.99725636786576,1141.3108762106526
-452.11080728891534,1144.424726799588
-448.2148627653274,1147.5276223012243
-444.3099949923501,1150.6207354474834
-440.39678061238936,1153.7052339539043
-436.47579346390523,1156.7822888410296
-432.5476096828869,1159.8530737616477
-428.61281081825757,1162.9187593579923
-424.6561368126966,1165.9598982307364
-420.6837057936083,1168.984761099479
-416.70644300673587,1172.0080113950905
-412.7242998427746,1175.0300498450727
-408.73904747864356,1178.0536618048752
-404.75066158724854,1181.0792307669972
-400.7610968452052,1184.1068223437696
-396.77303641103936,1187.132159265331
-392.7851459808234,1190.1469068425893
-388.795584344004,1193.1464310757306
-384.80053014649747,1196.1238748070393
-380.7967941327083,1199.0732022291097
-376.78121437321397,1201.9884014454822
-372.75065097867855,1204.8634894860047
-368.74825336559553,1207.758998135469
-364.7230779309093,1210.603609923946
-360.6717333935909,1213.3916049072595
-356.58168001478464,1216.102966251154
-352.43919036734246,1218.713718313803
-348.2624979502341,1221.2507302497638
-344.048344499342,1223.7083561249715
-339.79391444834914,1226.0818790825329
-335.4935391586839,1228.3646990207012
-331.13742609764313,1230.557292538672
-326.69447781899066,1232.6115713741956
-322.18541008352395,1234.5659257615748
-317.6312823961229,1236.460861508643
-313.093593976666,1238.4393421531759
-308.54088712687997,1240.4285519360285
-303.9598825587824,1242.3893515166699
-299.3261504394515,1244.249486954168
-294.65681303281025,1246.0341147494016
-289.98514647072653,1247.8117186353777
-285.31811282784133,1249.5963767324836
-280.6643130632934,1251.4131864652913
-276.01024131765286,1253.2304001028983
-271.3558235570992,1255.0507474338483
-266.7013499932327,1256.8778943794696
-262.04602987591846,1258.7127160821376
-257.3900783502157,1260.5589162616052
-252.73396491259967,1262.4202837017904
-248.07825924725734,1264.2977908849155
-243.42503707652267,1266.1951217504622
-238.7764254217814,1268.1159473372343
-234.1388347560158,1270.0740748931535
-229.50872837159588,1272.0592972633845
-224.8886613952874,1274.076208682884
-220.2800201909789,1276.1266438098824
-215.68458598627106,1278.2133674705658
-211.07089235429456,1280.2674822083552
-206.46321450966488,1282.3441712762685
-201.87226979432614,1284.4663517489257
-197.329683075489,1286.696829292933
-192.82720700177538,1289.0143727837785
-188.34917519352956,1291.3857872627377
-183.8964988318934,1293.812076170533
-179.4627388399466,1296.2811685908607
-175.0437587269414,1298.7854142125884
-170.65666761742756,1301.3534151317888
-166.30474567175463,1303.988292672011
-162.00970832891974,1306.7217470772557
-157.7807908110611,1309.5625890476915
-153.5971522455761,1312.4747200604636
-149.46298256631889,1315.460575543308
-145.41277906606075,1318.4944427229639
-141.4844204412841,1321.457987047863
-137.53359868829565,1324.0245169546033
-133.35712266317609,1325.739549582216
-129.542221240815,1327.2465135856326
-126.73578662715336,1328.3441595497118
-124.97882042611957,1327.9289007003608
-123.01234454804396,1325.1477194883219
-119.77189799873223,1321.4684390760963
-116.19686902487302,1317.5855806343004
-112.60361958344922,1313.7954180934712
-108.9750675630871,1310.0523445031931
-104.81804679374913,1306.8634189142647
-100.47890744249293,1303.8249598758532
-95.99648098420286,1300.9525433278018
-91.46665653716947,1298.1722473772675
-86.87921718496357,1295.58300882153
-82.30965565971565,1293.2049044996274
-77.81741595418299,1290.9786277502863
-73.41881105348962,1288.8133684245124
-69.09482308753448,1286.6012411128777
-64.73202163928991,1284.2310960446034
-60.20642496188544,1281.752698983103
-55.467491200622845,1279.316136987715
-50.49563897858776,1277.0967941151237
-45.39383454425247,1275.1585121222345
-40.21678142388175,1273.6414411827857
-35.00392480473385,1272.5311833717185
-29.774682225635704,1271.8303312117573
-24.569198050885266,1271.3484138296947
-19.40021619116904,1270.9494922642245
-14.268716078851734,1270.6751319574537
-9.187478769961642,1270.46984343339
-4.157183450112207,1270.2811242536197
0.8359154850142656,1270.0767966392377
5.797680172042048,1269.8210403828177
10.726110418647345,1269.5158906413017
15.618540332101015,1269.1476388383498
20.46922597472343,1268.666973152295
25.276994343361366,1268.090726098831
30.04534723140214,1267.4496343768328
34.81669125452637,1266.9508572577483
39.57146076659153,1266.3118058022671
44.27260638696455,1265.3417870645796
48.92429675252453,1264.1339920662806
53.54477247909656,1262.7962977180446
58.137855588334666,1261.3516313240489
62.73896724302255,1259.9072444482651
67.30877712246095,1258.3389427284803
71.83949213063855,1256.6373877103165
76.32728313227899,1254.8056966108038
80.7611664293042,1252.8316455893564
85.12555486319165,1250.697533539299
89.4388521447342,1248.454901972546
93.69824229573044,1246.1067406166203
97.8881715398021,1243.6345425057448
102.00323613898004,1241.0405619646244
106.06423662863268,1238.3673832385775
110.10245121671235,1235.666162884814
114.07302034403489,1232.8728480374214
118.01010123647178,1230.0370969771993
121.90950392082483,1227.1509962981766
125.68641752555845,1224.1121335437567
129.2827007452723,1220.8674981017111
132.80918326178258,1217.5567924047423
136.29467908937409,1214.2107983831631
139.69356664190565,1210.7818972804348
143.00188210695458,1207.2697477903532
146.17868876435668,1203.6418466918071
149.25112697223472,1199.9291839004754
152.22409970560693,1196.1397059083822
155.20497532106506,1192.3565048333026
158.11446051043126,1188.513019122711
160.92245919275618,1184.5883666806915
163.63066750361156,1180.5858638681618
166.23331040450003,1176.5041206932738
168.69905704233247,1172.3312346127461
170.96336928736244,1168.0433949216326
173.09896158010287,1163.6914356208608
175.03258959683467,1159.2499704646116
176.83638631879623,1154.7632248322036
178.52759170422743,1150.2442223229143
180.13023039194283,1145.705021183963
181.60187573952433,1141.1250302635608
183.05890069252018,1136.5259778289117
184.4138195084527,1131.8708713364206
185.6622502509578,1127.159441401107
186.79584957430015,1122.3920797436165
187.87383144548625,1117.5847323793562
188.91411085003662,1112.7423723803392
189.9347549175531,1107.870504170458
190.9490515172545,1102.9802184206483
191.96270726434392,1098.084424125807
192.97598257750184,1093.1878962261533
193.98697475928265,1088.2903940027002
194.99673610417744,1083.3921944350122
196.00534035433589,1078.4933773449238
197.01383910382668,1073.5942183152908
198.02818551000843,1068.6959969946265
199.04257380156574,1063.797584125605
200.05609838196045,1058.89885641226
201.06883266502672,1053.9998924323174
202.08084769023995,1049.1007687335093
203.0922194299324,1044.2015602202273
204.10399926261871,1039.3025467384389
205.11430051278427,1034.4034055277766
206.1241769675597,1029.5044124891936
207.13371267691852,1024.6055941379777
208.14313960923803,1019.706663116922
209.15323686271114,1014.8072805602515
210.16492109499865,1009.9074367213088
211.18006786493578,1005.0074470973631
212.1976102130273,1000.1070228477124
213.21942505656367,995.2064786315075
214.2464059234385,990.3059299714143
215.27945097114932,985.405489135618
216.31945475639196,980.5052732124033
217.36829384662366,975.6056027782729
218.3975298370165,970.7003164622952
219.4286228609937,965.7938000240968
220.47030172387096,960.8878105141717
221.52444671866246,955.9826607089012
222.5900086758952,951.0780208627638
223.66886197876806,946.1742306665246
224.76166294194715,941.2722603139506
225.86741768126575,936.3740509151694
226.9837249003976,931.4808464640674
228.10928607278862,926.5932089370078
229.23989245185572,921.71096726078
230.37426274822596,916.8346369783393
231.51014231895428,911.9645121201684
232.6452802454875,907.1008918982817
233.77580766766457,902.2552244521238
234.87037074997636,897.4688557134507
235.85047462677136,892.7631234535029
236.64000892574086,888.1192839584705
237.26847803117232,883.5375110197588
237.93121957180625,879.2499416091991
237.5633367059524,875.9484264780233
236.38688279367489,873.5617044703378
233.83552716697244,871.7948058117065
230.70275043807234,869.8739162161625
226.46206953953214,868.7177010973998
221.5718452199821,867.7037685344089
216.5075890564845,866.4786678229711
211.4631839511796,864.9950941866155
206.4849946271577,863.1889097778949
201.60159941441245,861.1187506353696
196.80470615399096,858.870473256911
192.15025028391446,856.3998095516354
187.66667298620678,853.7294241948382
183.37409848619382,850.8400268299517
179.19138135325184,847.833431374059
175.05962555591245,844.6576927761204
170.94053975291467,841.1691645332886
166.97134567199464,837.1409821700064
163.6456573167765,832.4007487899984
160.77403585336577,827.710911520954
158.53523548746745,823.1097170537012
156.6253581626558,818.3247484301648
154.82557387366782,813.426408251593
153.1928584023761,808.4303133140362
151.7956318655407,803.3812660182668
150.63001460510046,798.3317798867395
149.61080588467556,793.3112177031871
148.63072782162035,788.3340489776275
147.7102333837714,783.374899154822
146.82863750334968,778.4177373745564
145.97968644279334,773.4593296078041
145.15804401210806,768.5011340140229
144.35543742866662,763.5450883470835
143.56658597794228,758.5926405019596
142.78524759332942,753.6454070703311
142.00618199281067,748.7047417423446
141.22105073255074,743.7702757402975
140.4278489729523,738.838361892429
139.62733473812654,733.9067133892698
138.8217000982263,728.9748619797238
138.01018741522512,724.0428940599683
137.19500511021192,719.1104160700363
136.3773724568268,714.177197828
135.55949847269298,709.2428453767765
134.74063071085112,704.3074476496163
133.9229804254075,699.3706109710117
133.1087580985149,694.4319423825385
132.29721616719658,689.4915290574662
131.490568359983,684.5489769884485
130.6900424173888,679.6040540845192
129.89785504724685,674.6563686178552
129.12610797782503,669.7040076325565
128.38974128371146,664.743760724519
127.66540578097607,659.7758967859794
126.95988152906278,654.7968295667349
126.28011644226677,649.8055687497697
125.63612894034694,644.8011207794581
125.0350103164397,639.7829153306045
124.48488269731578,634.7502472598225
123.96802175670192,629.7049050610764
123.50152210194524,624.6446623787239
123.11020632853494,619.5699472518916
122.79838863708062,614.4857580107093
122.56465407801971,609.3955022831709
122.41644899766737,604.3008945472376
122.34722832576338,599.2041242936646
122.35944298856782,594.1070548648706
122.4515481989048,589.0115615193807
122.62600246017143,583.9195877037148
122.88118931784395,578.8338107543128
123.2637724148889,573.7611095192246
123.78408937574255,568.7062814721959
124.37863894212973,563.6655867013644
124.98922368759901,558.6322576307994
125.52133661048369,553.5918409558205
126.11667706886107,548.5597064522947
126.77174590952814,543.5359273955557
127.48410557723804,538.5202892612549
128.24949751232427,533.5101602733694
129.20580101432517,528.5299706069533
130.23259898067076,523.5606347288806
131.3169811883699,518.6010897386166
132.4617791103285,513.6531338796188
133.62995713975016,508.7090096219873
134.84215631258516,503.7735002804918
136.1207557173117,498.85282225751513
137.4676565599459,493.94855944139783
138.92017998841916,489.07310030554316
140.46732266777525,484.22591041057956
142.08687036696327,479.40198720165955
143.78253952465852,474.60383833943916
145.54581162286675,469.82959232017834
147.33021142688585,465.06183520851965
149.1970116842635,460.32345845445695
151.14512788489964,455.61763041117655
153.17282601790956,450.9489252676422
155.27600776238327,446.3185446962667
157.44576710174917,441.7233577642578
159.67870349557094,437.1626510744131
161.9678375099453,432.6339555245305
164.30978904371486,428.1365930195647
166.6976414731374,423.6680460398144
169.12861629679415,419.2266400141134
171.64313317545202,414.8320027841123
174.22780088884977,410.4752394520846
176.85762513316672,406.14320376358296
179.53446532836142,401.8382474573449
182.2398596057679,397.549954952575
184.91984738000923,393.24360986904134
187.65319378374235,388.9684323855467
190.4427547912235,384.7271950517867
193.29136467757132,380.5227236694195
196.21559509667532,376.3678814445499
199.2201674612859,372.2680281513918
202.28743849261505,368.2116535961387
205.42017832873532,364.2016920383492
208.60261066013024,360.2258553203332
211.8526514366589,356.2986085389926
215.17441672410462,352.424445077564
218.5725091673427,348.6124105135087
222.13786102561724,344.95690885602926
225.76114589312564,341.36475083790737
229.4365555669639,337.8325332967422
233.1113104948571,334.3077288143345
236.80164027980797,330.80608938749305
240.53402352336434,327.35719182983127
244.30333653608096,323.95859289668385
248.05841547868167,320.5564039667079
251.83173549649746,317.1910900789357
255.62584378124356,313.86735393381986
259.4338119535497,310.576706572679
263.2507710361012,307.3129002960964
267.11805840469594,304.12625958005714
271.02692269344544,301.00608168964646
274.9281688999935,297.89084167278793
278.8201745113719,294.7733036580357
282.70316539755646,291.64455375205443
286.5809234857572,288.504649927562
290.4524194343033,285.3528957969227
294.31322490083875,282.1849123887174
298.11191096096405,278.94046886135334
301.90555999466665,275.68889725408883
305.6929937433386,272.42962515240356
309.4749670450858,269.1643745672838
313.2515921289762,265.89410175085203
317.02363005557237,262.62052449097945
320.7898953618217,259.34307827502255
324.55115010213365,256.06348000111655
328.30816149836124,252.78344536404558
332.0597401487877,249.50241388925195
336.0368132630958,246.4897473589829
340.0133199057002,243.48192560353567
343.72051771235635,240.15894777327583
347.4435140075038,236.83298450649767
351.19677829887854,233.50345406242772
354.99594286653826,230.16759147658553
358.90094021253117,226.80400849894454
363.0787026281459,223.52480314056425
367.631442643253,220.49596264492902
372.4961911647841,217.694797651462
377.74554489261,215.44893861387033
383.26919565357576,214.0659266674846
388.83792413476294,213.25658393421045
394.3989863986551,212.97874636765772
399.877302847149,213.18843160545336
405.19927589098427,213.70599462715106
410.34424192645685,214.45433273560033
415.32778037156083,215.2928423601588
420.1965006429668,216.09599819273527
425.0463208963259,216.80194035110995
429.9377075632761,217.4424751052049
434.8687322790422,218.07062149300802
439.83500350386106,218.68710046219286
444.8210123768035,219.32127653573698
449.81574981415497,219.98633086770636
454.81812976962044,220.69416442778513
459.8286634146024,221.4568735327183
464.8372275614141,222.2728806376404
469.82450331363987,223.12033568957318
474.7759131267003,223.99102682973563
479.68937521475664,224.86489612792184
484.6108580577802,225.7408721548889
489.60511597398147,226.69143337592413
494.4087815474892,227.72259490575954
498.56579722744414,228.32576493472527
502.02740810911587,227.61920065798157
505.20395288279644,226.53559203414233
508.42367407939093,224.77087808359286
511.6953121519281,221.85284041850673
515.2993283809656,218.39228922282885
519.0908293689478,214.8993001745602
522.9064821141179,211.5104102124782
526.7213125185215,208.20127513244412
530.529477136179,204.93612742520594
534.3394819149557,201.68613381480975
538.1580940546675,198.44182897857004
541.6734935189938,194.82402139946643
545.2191910960767,191.2356679923854
549.1175717046308,188.07333982308097
553.0245452719682,184.919649155461
556.9353305715101,181.7695516142203
560.8436273659536,178.6166588680522
564.7574636799658,175.4744707096448
568.6727315376892,172.3407872968587
572.5887438270348,169.21526483595554
576.5025717400545,166.0942431064871
580.4137784438722,162.97719518277825
584.3194437649164,159.86046653933326
588.2191460164325,156.743538767824
592.1099664366751,153.62277565610714
595.9914935467189,150.49766331245004
599.8608165647948,147.3645780628581
603.7067809541371,144.2098493084791
607.5371297599992,141.04311767765728
611.3514691327434,137.8638938344843
615.1475087764298,134.66937339407585
618.9235950655811,131.4575318584112
622.6785377306503,128.22595560388737
626.416576232695,124.96717008488163
630.1590557683478,121.68688647598954
633.9574654553172,118.43652296349586
637.7743762359833,115.17423204938919
641.6196529307114,111.91269050274218
645.5013024733969,108.66245208247179
649.4274519901056,105.43418301553257
653.4030922063981,102.23486726589051
657.4158212350408,99.07743951429906
661.4305590120891,96.00078443676463
665.3814544923684,92.98423685287194
669.2294963028789,89.98637927847291
672.9466501392296,86.95686879380055
676.5624369902475,83.81507590333328
680.4135133274145,80.79664267637905
684.3458254586899,77.70539054064895
688.3531266855149,74.57980481051094
692.204158751334,71.28046312412991
695.7718994021566,67.76615076251468
699.2533072830289,64.29619343050172
702.8178896475711,61.057226580320894
706.3376904528559,57.840252367701765
709.6676449048776,54.4133787225284
712.7812920305629,50.74194442147074
715.8032442915496,46.958386272494536
718.757181719923,43.10170638986087
721.692793117385,39.225602393872045
724.5478685211153,35.28603731460431
727.3073863314635,31.272384568009766
729.9193527389216,27.15205739800379
732.463774916214,22.979479046299787
735.0523938405773,18.820738238839883
737.5961042162858,14.61794438816968
740.0833550176699,10.379499941406245
742.468003563458,6.1154349706497095
744.6182035777373,1.785974274953487
746.6020238154141,-2.5564148123270525
748.3923763277284,-6.929330655216096
750.0827891959784,-11.356216733916238
751.6644262538899,-15.903069840249596
753.1716790281004,-20.564837020992194
754.6689139491865,-25.30727705009481
756.1900585916677,-30.079509350232627
757.7201475510082,-34.85250613015908
759.2567483085684,-39.621684187142684
760.7426022071655,-44.404936301241484
762.2293487122193,-49.18643791275961
763.7189277382042,-53.96565040765215
765.2123213709506,-58.742327496675635
766.6275098531818,-63.542280893947506
768.036188045717,-68.34334473462943
769.4454969501538,-73.14362381059037
770.855075931093,-77.94334392939028
772.4248059925444,-82.69225245739354
774.0684426156215,-87.41746924336358
775.7102398868285,-92.14283053048851
777.1952387179874,-96.91695666059861
778.678560672076,-101.69112716827107
780.1598164035748,-106.46546110174224
781.6386156890788,-111.24007447182949
783.1145691428605,-116.015085334467
784.5882411208644,-120.79031608004402
786.0573340899912,-125.56647683999675
787.5224127630318,-130.34338904975763
788.9869108156479,-135.11999268259777
790.4466186792882,-139.89758841534
791.9011185374703,-144.67620833523245
793.3498057065872,-149.45576003589133
794.7918494644495,-154.23626639368229
796.2264382898836,-159.0179071074675
797.6527691151563,-163.80087688349732
799.0690792310972,-168.58565414526706
800.4678487538199,-173.37440404275804
801.844419193161,-178.16838962815018
803.2104509428472,-182.96410235579833
804.6016685761748,-187.75125718183918
805.9865735268672,-192.53908280935246
807.3566804216083,-197.33000095457373
808.7131172512957,-202.12367673675234
810.0531616286424,-206.92085188120623
811.376977978263,-211.72146092787116
812.6750751597195,-216.5280283091622
813.927294888233,-221.34576465579406
815.1610591354752,-226.1679790109495
816.3770112300525,-230.99591650791456
817.5766732617069,-235.82990495056367
818.7604702872709,-240.66983664551591
819.9317306070859,-245.51484878957493
821.0908752328519,-250.3648049426617
822.2392943666144,-255.21932336253624
823.3783817324064,-260.0780253544552
824.5095304689219,-264.94052772621814
825.6331637857143,-269.80668002417127
826.7526253954753,-274.67564125816097
827.868339795624,-279.5472583653934
828.9817074847314,-284.4211500351823
830.1554934832704,-289.2826628314515
831.3570052952534,-294.1393173423962
832.5603566384988,-298.9969914549833
833.7658477388163,-303.84622309520336
834.9516217387486,-308.65764031966603
836.0619541791863,-313.4185725572238
836.9303040140209,-318.163899428025
837.5017548069659,-322.8257171754228
837.6028766075216,-326.4131150021723
837.2718429003706,-327.5584971108329
836.0905644180593,-329.19163459647933
832.2751542292326,-330.8510594225312
