x,y
545.0305066068403,186.30338852414081
546.2845027308039,191.1427416519609
547.5382683414099,195.982076437531
548.7937311168772,200.82088061093387
550.0237792032353,205.66615876666617
551.2342139887463,210.5164062964818
552.4443923860313,215.3666024382499
553.6562422194768,220.21623360840206
554.8687874352161,225.06553754487783
556.0820201749651,229.91450278903804
557.2949664649099,234.76336938698353
558.5095529612261,239.611621109366
559.7248048204897,244.45949750531452
560.9407139863017,249.30698635374992
562.157268891889,254.15405911602068
563.3734474390161,259.00092283126304
564.5910639278769,263.8471069883218
565.8090336155412,268.6929390023533
567.0272393313539,273.5385024968615
568.2455631920491,278.38387715799615
569.462920472718,283.22939819157233
570.681127817201,288.0746434756762
571.9020057182586,292.91919126373944
573.1544654953818,297.7555558666534
574.4054915012763,302.5924039482976
575.6569030399236,307.4293157353833
576.9076161206904,312.26662797387456
578.156544930432,317.10467604378283
579.4055099821251,321.9430428328919
580.6524576902343,326.7823164543103
581.8992098200246,331.6220786731445
583.1446802034849,336.4626653120848
584.3877849154098,341.3044120822969
585.6303441032281,346.14690307680644
586.8712725635395,350.9904728333496
588.1094851274188,355.8354569754785
589.3468037995416,360.6814417735997
590.5811750735982,365.52900850992785
591.8144175810123,370.3777457907841
593.0454490356993,375.22798759533333
594.2729935994818,380.07932135959766
595.4910014843117,384.90164656935536
596.6256796286457,389.63146681932307
597.5329967163749,394.23332299905906
597.872008120536,398.7322310023519
597.8612946094139,403.15753543953554
597.5393735897771,407.6568083944065
596.9283932273769,412.2837193308338
596.0558558043863,416.94299690868473
594.8974572296129,421.3868707456928
593.4460819701987,425.40107150992486
591.2713345391605,428.67565138437436
588.7343014898845,431.446692592042
585.9968151535837,434.1333691618331
582.971790825105,436.74901206423374
579.8324696356943,439.53123686301456
576.2172585663951,441.93683814058505
572.1882367985997,443.94466473189505
567.8351588267016,445.59371616950835
563.1481118261953,446.55771666101015
558.3299028545878,447.3739996593026
553.4397007514982,448.1876275801934
548.5559485725587,449.1239286389377
543.6830295704879,450.02345527200447
538.8213560426209,450.88920301855995
533.9632343771124,451.72164635968005
529.1015000496684,452.52421003673334
524.2289971149859,453.30031553982644
519.3410128925368,454.04996398848573
514.4429990063829,454.7711676549111
509.5450060201419,455.4472448698969
504.6524920451464,456.06608289835106
499.7695113018309,456.6108907688534
494.9004638320258,457.06702514318704
490.0496957985793,457.4200295360753
485.2177477158538,457.65591050360064
480.396630298515,457.7655794229797
475.5770094984101,457.7400144958612
470.75980784047135,457.5866315676422
465.9925575075463,457.3015583055016
461.3653592713696,456.819964374191
456.92909870021083,456.0631172255804
452.5969265004308,454.97278674346956
448.2012605157834,453.49617181355916
443.6437535715183,451.75877615911236
438.91649042023624,449.9338376220596
434.09935995893835,448.2046937131033
429.3033891052282,446.5874138012878
424.5612302116477,445.02153258239605
419.9104645012715,443.44781685699104
415.4640753755261,441.7293208899464
411.4127082634409,439.5788673050933
407.6400909424054,437.15365219211003
403.8162196517128,434.6072989739066
399.8484087109735,431.87380394341943
395.81774293364,428.9848020156146
392.00615779976806,425.86150513131986
388.38238780249566,422.7333081748394
384.864726625155,419.6998796646457
381.5367664736991,416.50887789546704
378.34371046774316,413.0568397681601
375.2648388755394,409.34823699060354
372.23658359496085,405.49817061793635
369.24608494842266,401.5826233577863
366.29703018218163,397.622801127142
363.4108168345214,393.60458549329957
360.58687234478043,389.52972500118165
357.7831380198866,385.4280239135236
354.99022649405157,381.3063318558158
352.203338488382,377.1717596603267
349.42161318411087,373.0298105111583
346.64535359511643,368.8818422725684
343.87168894025643,364.72985456368156
341.1002308463979,360.5741669849754
338.32477020811336,356.4189915483756
335.5474133875772,352.2629888399391
332.7686067529332,348.105933130775
329.98712976709294,343.94871052728814
327.20176335894723,339.7922134671793
324.4112872749488,335.6373287546605
321.614477498931,331.4849471962928
318.81013128131804,327.33599015450056
315.9974004963689,323.19178269393154
313.17645463448275,319.0533687201372
310.3469666314721,314.92147052215273
307.5108689009854,310.7947604358968
304.66761184713215,306.67359657781833
301.817469649159,302.5577722082494
298.96071876438634,298.44708456489764
296.1058360881866,294.3356021266648
293.2489738315078,290.2259489521679
290.38548726185996,286.1213552873741
287.5172916051938,282.02046810177484
284.64384433012907,277.9236592019329
281.7654213270201,273.83072330730283
278.8814853356156,269.7420394917494
275.9939456785309,265.6562467774777
273.1022620946245,261.5737186381491
270.20671023525534,257.49425289459356
267.30350275488286,253.4205588023654
264.3888604717531,249.35535751456572
261.47119432370175,245.2926281068595
258.5507778726395,241.23216591263068
255.62788661340977,237.17376530574316
252.70279423580072,233.11722206375504
249.77496647870868,229.06291621021555
246.84629804888021,225.009471333214
243.9162530894866,220.95726789844414
240.98508764251838,216.90607681858552
238.0528909023292,212.85552739285438
235.1194171276581,208.80547949778816
232.18442084514942,204.75610342086708
229.24771406940812,200.70765278048134
226.309111032783,196.6603792170784
223.36761342444106,192.61512491156606
220.4246529171491,188.57096569744883
217.47923162762308,184.52874417138406
214.53116379624316,180.48871376496163
211.58026078551478,176.45112543601434
208.62633300477125,172.41623268238638
205.66919556184644,168.384291055104
202.7086461280016,164.3555322049735
199.7413572011039,160.32602639335988
196.74943534007167,156.2882501707346
193.69892066628546,152.2518077878986
190.6013813602737,148.20514220716564
187.40117566237655,144.1885682360953
184.05320427198257,140.23625336808212
180.42078287823207,136.47615953677618
176.6659275518047,132.76416186724197
172.7302625481021,129.1804900267165
168.5562571799877,125.85580795412733
164.13731395172607,122.83728063778415
159.2190100228114,120.26422759698089
153.88118926090493,117.95649753896704
148.30400907570726,116.81130534101824
143.044223404293,116.1951439257947
137.91930895979937,115.75440894269249
132.77907243702222,115.45348146148642
127.62583859896682,115.20070666380424
122.45712790368489,115.06280764992314
117.28103537788716,115.20373099349656
112.10809027479405,115.57119367343276
106.93410684020157,116.07358178498289
101.74433329460497,116.62441223330902
96.60225693524401,117.60745096176053
91.5257055971993,118.93576651361707
86.39587066921885,120.11683695646889
81.27848122719615,121.50785534782835
76.28972510959055,123.37766794246001
71.56811701587132,125.79573478078264
67.01078162859268,128.34462164737343
62.58605243264175,130.9394275576356
58.11007596621473,133.30652337669403
53.581136822690134,135.59322361751782
49.09447824989461,138.07010709766578
44.68882084617311,140.80499691482052
40.36360564664689,143.7911521823778
36.17994312033415,147.10618591306502
32.113528921886086,150.7084997935228
28.213840687729082,154.6171479981746
24.802194656359532,158.99606028708968
22.23745670880865,163.9138256353445
20.124156530279862,168.89598424689092
18.021191297060835,173.6954122741996
15.954853194953301,178.40202011452575
13.82258138165886,183.03315459967124
12.024629157700385,187.81475473691208
10.378980724923224,192.71376042090276
8.88267201276095,197.70264771174425
7.591805234513583,202.73792283931846
6.494042493894197,207.77258101800004
5.519546646139707,212.78557860752863
4.650950214987235,217.77577088937218
3.8455769377970555,222.736239743717
3.0617555020874683,227.66041903019627
2.2564670797130804,232.55049098276191
1.4035352365962845,237.43127976564887
0.5124888257049642,242.32642352085264
-0.39762915215876316,247.2407125067997
-1.3080654469734156,252.17610576883607
-2.196881403860516,257.13518040896207
-3.044846048616003,262.1200416779242
-3.8314969614767502,267.1330204112857
-4.36946070895506,272.1977047600579
-4.721952704586542,277.2960192024492
-4.9489735427174475,282.41520366033546
-5.333120716654916,287.54012698580306
-5.586398639649309,292.70426843450014
-5.731261009978701,297.93675118777554
-5.702239114618977,303.3502333350927
-5.1557874151507255,309.00143868150354
-3.364194391245426,314.7158003464349
-0.42185528913876347,320.24814367615966
3.5030769638016226,325.1014176859
8.680704476036574,327.90762162602715
13.407973887761166,331.05076373649223
18.505667351983135,333.8609001888855
24.129448065660466,335.9557026884642
30.2384308055684,336.5926019240948
36.331557798854874,335.90788409308345
42.03839630953609,334.2712956759844
47.28835672851724,332.01034221441586
52.387426057436784,329.8425588942304
57.024139067749125,327.0981962327599
61.28168003814871,324.01902973085095
65.31934455642518,320.8535524796765
69.21964646933583,317.7020265868487
73.05834159213146,314.655905755338
77.16706279268865,312.20040421526085
81.32255092403561,310.03977617883385
85.37907676000286,307.85560875760564
89.55121593190721,306.0680479377581
93.79527138598174,304.74115682092327
98.05893272207004,303.91101469297166
102.29866021432866,303.62495969636416
106.4820012513567,303.9140496654121
110.63250492903141,304.4518164448061
114.74115811828862,305.2680578968218
118.15051946313181,307.5113050453303
121.33569331601278,309.851684908058
124.42341470434344,312.5482487452357
127.35866385025551,315.7360542528258
129.43509755577747,319.6676805433882
131.11922245987154,323.77934703412734
132.77230457654898,327.88727529361194
133.84825579563946,332.1863419831831
134.52964334011978,336.5591138056935
135.07694535628582,340.95719891419645
135.2425179327749,345.4023160957441
135.0360659044317,349.87221075422394
134.13926183319836,354.2768746568482
132.93276950672512,358.62657053462215
131.53103613025453,362.94877628874525
129.5897215130757,367.0690327800716
127.26981004542215,370.98415895904213
124.58490834277275,374.6453401679892
121.59410646634046,378.11073184781594
118.42168414326724,381.5868024548836
115.00654431785944,385.0440334774291
111.46126611633503,388.5330340899095
107.9041278346117,392.0614445415804
104.36771000569419,395.59766691100566
100.82866858296875,399.12305471997684
97.25513449085766,402.62531198958743
93.67941945920445,406.1483495295482
90.11113651232947,409.7001688090685
86.5589852156624,413.2855834636243
83.03378659086907,416.91161336817817
79.41905757810667,420.4638447323974
75.8201165564891,424.04751399191827
72.27349903319877,427.69682732349213
68.7887077716531,431.41950987274083
65.39319049608395,435.237952410923
62.08287919099202,439.14701737074483
58.966281394551174,443.2266263737211
56.004997385349895,447.43755439143825
53.1830521619378,451.7739031775403
50.46088701267001,456.22597490060826
47.860313248159216,460.8137427108828
45.54412009292361,465.60892907143636
43.55722402534345,470.5561391324454
41.97220432359711,475.5876588060251
40.723970852489266,480.63004339655583
39.50262625744571,485.5913352296548
38.18857809695818,490.47073535402177
36.93864244014942,495.3288483257738
35.717585549753736,500.16278041047764
34.49447776812531,504.97086589616066
33.2387776237769,509.75197253318333
31.847044199944527,514.5215805925347
30.394945628874158,519.4128373538482
29.123483757291407,524.5616970601659
28.334413752125222,530.0125286297211
28.126749637785103,535.734537353054
28.730858555779534,541.6185442021972
30.289841440627995,547.5815538821838
33.08717757584962,553.4635868148058
37.747294652421076,557.8643856185572
43.00507201481311,560.8371243848399
48.09123553087698,563.2728228548228
52.96822802906177,565.5386164836106
58.131666398346965,567.8816811977159
64.39907672505211,568.7881982651743
71.04335942613882,567.8763937890052
76.91102071609686,564.845052789653
81.54235527245453,560.8318988219878
85.29974151990628,556.722647935447
88.70084040976835,552.8630727365469
92.04876998457871,549.0962822687577
95.2883926876746,545.2840480084107
98.46712704504364,541.4573114743207
101.65033425994953,537.6565605049618
104.83916059573703,533.8697150065144
108.03139681130426,530.0839086468353
111.22773609744122,526.2889650466276
114.42579325917394,522.4720961185456
117.74454396826751,518.7293150595365
121.07241380827739,514.9702186821235
124.3975451067394,511.2069230565272
127.73002648563634,507.4620446731763
131.08098442041262,503.75655791626895
134.46046351463966,500.1106845126073
137.81681035475793,496.4856838308533
141.22588503653867,492.95930774191396
144.6977889153845,489.5503552304234
148.37789106091932,486.43120807381604
152.14094659171064,483.4906711574499
155.86601896111458,480.57841692832716
159.65695696788617,477.80515821219024
163.86197961525681,475.7327231004871
168.05171313594687,473.720855952532
172.17708992036793,471.54044358588817
176.47899190641775,469.6246153731798
180.93177511588968,467.9879028491226
185.49519705382667,466.60283652803366
190.1408133993439,465.4652040325134
194.83471636134774,464.53930866041543
199.55262935034366,463.8227139110362
204.27551760494805,463.27856273905866
209.0023102194611,462.9058547163113
213.73452739588842,462.74063245929676
218.4680543778119,462.7783000721201
223.1999394078378,463.00122378110206
227.92918053397554,463.4079186577423
232.67174182799656,463.85683824111334
237.42674809494642,464.3917480717657
242.14640445962632,465.22261533335984
246.80036284450736,466.23263786162545
251.29283461341734,467.514205368784
255.59581211433317,469.00830652816506
259.7677115466798,470.6680633554269
263.7196396699249,472.8239508627354
267.37469582640006,475.5186633616893
270.9998840291916,478.27332599977666
274.57183547200293,481.159105919175
278.00281628691135,484.3010253651581
281.24377768077073,487.7241783541249
284.3306000183384,491.34986831282214
287.4527107673309,495.0000790044821
290.59480889992625,498.69495065363174
293.66631881933,502.50038668394006
296.3939671315537,506.5862806095161
299.00565467713506,510.7801870079129
301.58625036495073,515.0203090311757
304.14883031236525,519.2858552330802
306.7076636430247,523.556467105823
309.3185564167159,527.7960242542202
311.9196212981388,532.0442523446932
314.51434059573324,536.300165823231
317.1061972596947,540.5627699921159
319.6984821185068,544.8307381955342
322.29301374439615,549.1016889569094
324.8897780495899,553.3733587047228
327.4863023087892,557.646375895298
330.0828483029386,561.920088119717
332.67882187494865,566.1943588164347
335.27362708661866,570.4690525471775
337.866669598301,574.7440336230698
340.4573548587882,579.0191657698683
343.0450896421325,583.2943133594513
345.629277229289,587.5693393574611
348.20932430875695,591.8441071610808
350.78549243588657,596.117962724839
353.3554657473551,600.3917890012225
355.91924310815693,604.6645477889813
358.47558235221,608.9368575045547
361.02337400543706,613.2117228816974
363.56181967292207,617.4927829899349
366.0918705824753,621.7827000053485
368.6136367508186,626.0846705127232
371.1236529641471,630.4016900984305
373.60135323313614,634.7140947110255
375.9700154868433,638.9941981347072
378.1286032490874,643.242658953715
379.73811089280673,647.5727682267881
380.8460023269441,651.8874425500469
381.5246008632976,656.1247634865042
381.683016736824,660.3183834816471
381.5849287504711,664.4594059823418
381.20281612585035,668.4831408187619
379.6215300774282,671.9623975440738
378.13732516116465,675.2484218494087
376.02331908580504,678.208972056404
372.71163121655127,680.3061267238571
369.3712899929145,683.0691352217561
365.33012151160733,685.133835154947
361.0809302165495,686.9940367049926
356.7073321066,688.8217584976105
352.1998402150377,690.5895921880192
347.5724222493442,692.2928165504987
342.86134872169816,693.9750060742904
338.1219023616694,695.6763435406713
333.3978363379334,697.4051903603106
328.6970184053885,699.1573667114131
324.01348184283773,700.9339397998458
319.33994784492364,702.7332595053507
314.670126253313,704.5565100029386
310.0002337343661,706.402861687538
305.3444544600581,708.2589289576667
300.71879034053734,710.0687922605018
296.10507662532126,711.7209473672035
291.5210695754575,713.2197700143913
286.9633784465022,714.5137590636969
282.40219817005897,715.4215184787569
277.8550229974446,716.0037915648005
273.3219269563473,716.7160039113446
268.7144666486315,716.8419697000796
264.08450787384606,716.5896585236396
259.42645458149275,715.980641763741
254.69908885005364,715.1602030661279
249.89122348521434,714.2050614837318
245.0325995465454,713.1765254166957
240.15911956565128,712.1237532831548
235.28049407759892,711.0624578770031
230.3898377236892,710.0058192423251
225.47366190537528,709.0005047147125
220.53196299064416,708.0256534599572
215.56144661704352,707.0934556071936
210.58060491062105,706.2137150944264
205.62732032903114,705.3467697427338
200.73186742444275,704.3956276660574
195.8940843177617,703.4142593506413
191.12797299069044,702.3709181129736
186.4473914112983,701.2351196205826
181.87171224144012,699.9214646137036
177.3840978519222,698.384246052455
172.92767884692307,696.7007771880329
168.40434120254338,695.1225078654501
163.83700680550155,693.5399957480624
159.25703623475852,691.8638020994171
154.66047036521536,690.1167454105363
150.05742601302532,688.3181282578516
145.47870760006438,686.4519253759266
140.91905827230573,684.5552548223559
136.38089997613832,682.6239179110564
131.86611142780217,680.6545877187805
127.37656347527005,678.6439471450472
122.91431519274386,676.587676527171
118.47858886625038,674.4837706847022
114.06926590093866,672.3283690827384
109.6865836006996,670.1208927894418
105.3304296743965,667.8628115621582
101.00252789749882,665.5520408271441
96.70321186070561,663.189155463991
92.43329132015548,660.775009295923
88.19751968638242,658.308403922851
84.00117593779201,655.7887166294807
79.77543870651188,653.3275956575754
75.78121504010998,650.5211697669074
71.86967483071429,647.6188988706832
67.93275251259607,644.7799077697032
64.05885247443406,641.873651946762
60.250737757215376,638.8988240670049
56.490225657824304,635.879684210216
52.766990114731705,632.8262761062063
49.11895617714706,629.6911323154134
45.54835909459037,626.4725037058323
42.06035995892441,623.1659254148403
38.673229134916234,619.7753921831008
35.43587651593805,616.3142579081311
32.39913182319398,612.7921651457845
29.60220789066669,609.1918883801616
26.906394063250957,605.5246037333128
24.298369172889934,601.6622956970975
21.827020742703585,597.5500457628165
19.503638172565,593.2479338745809
17.226259161037945,588.9053180168845
15.012642387460001,584.5561415996482
12.882897387981629,580.1986286616404
10.873699290887222,575.8225716633339
9.072089236022551,571.3992035233401
7.43459969132768,566.9542549775366
5.9595319882245175,562.4630417060607
4.621281355985879,557.8959447512906
3.291032030485992,553.2763411521578
1.8750937471912161,548.6224772943198
0.5117314359382679,543.8975236876989
-0.824713473289159,539.113511960572
-2.1626640089785525,534.2878353995667
-3.518223233784628,529.4506980139196
-4.886090687312438,524.6224818640692
-6.259763771139999,519.8047951616308
-7.633646055373459,514.9955615995419
-9.001199659988046,510.1924705274515
-10.318024324874408,505.3839547111416
-11.39445586222544,500.52230383052967
-12.453372166923277,495.6575743323082
-13.498301988851049,490.788771498868
-14.528556136124486,485.91561283859147
-15.547330182603146,481.03874921974796
-16.588088983704935,476.16553705080497
-17.634545988126376,471.2921117580079
-18.67331050421997,466.41542116118666
-19.703669853162765,461.53527932799534
-20.728821603123432,456.6523526644853
-21.749033106351472,451.7666715023157
-22.764572755836195,446.878269432887
-23.778642384843245,441.9878104586477
-24.8130272097061,437.0999157139628
-25.873866411664665,432.2158767494648
-26.93599773607822,427.3303382895655
-28.00164063462426,422.4437916935428
-29.070086139919994,417.5560990243594
-30.12205392525031,412.66310314637326
-31.179330480270885,407.7694627033865
-32.24512211005242,402.87587064328045
-33.31970351625626,397.98238231969674
-34.403354440664664,393.08904218974925
-35.49928346545275,388.1965551319355
-36.60776903674404,383.3049716583678
-37.72909722897041,378.414333058305
-38.86645612563325,373.5254424194821
-40.01833974055591,368.6409678395227
-41.181927840391225,363.76704355331333
-42.346758297845994,358.905606171035
-43.50290452241728,354.05516423417293
-44.64346439489481,349.21474451391134
-45.757703325367665,344.3824716335291
-46.70800995390072,339.52844968125356
-47.45512773606994,334.64683633457514
-48.30010816330157,329.80096509340245
-49.28260955318506,324.9926726324651
-50.14421697079746,320.16907156259157
-50.65984081056702,315.2952319177601
-51.11384109789417,310.425148243606
-51.63958174378843,305.5762470003118
-52.08999764168608,300.72260765845823
-52.47388043208589,295.86460171331464
-52.77967366945026,291.0027187221392
-53.031596584727026,286.1412405173193
-53.21304742762408,281.28059514024136
-53.308355597602,276.42222657249266
-53.31682127212455,271.5687848789849
-53.2317703960243,266.72285694571735
-53.054556833815205,261.8872327186734
-52.90945983315439,257.0595245857457
-52.72964095594352,252.23894555840258
-52.48023741735011,247.4270040287765
-52.170233649100595,242.62298585639505
-51.61762581707272,237.84347710102924
-50.83177561600442,233.0883045482433
-49.9959891735892,228.3322285674684
-49.419292662636856,223.51873700538903
-48.783676272247526,218.6926135311692
-48.30483523091019,213.81093625111583
-47.68431370618811,208.93152993633
-46.545714487134575,204.14448568813356
-45.35981954196531,199.3544962852462
-44.265147075266256,194.5287010154118
-43.15199625765654,189.6924920997594
-42.014244565874506,184.84842106328335
-40.860425460699275,179.99558559308684
-39.696491271257884,175.1348684565078
-38.530886923851064,170.27058854818847
-37.36643165118699,165.40746504873536
-36.200671678132586,160.54698387072636
-35.03382066193494,155.68892858034923
-33.866093155604844,150.83308645817593
-32.69479477050194,145.97998146088312
-31.520139216917542,141.12940011477883
-30.341372840688468,136.28137095225532
-29.158708448953064,131.43567589245305
-27.969456139778508,126.59284461645547
-26.77383071645094,121.75265928310642
-25.538198780619304,116.92380863240673
-24.246385900926597,112.11058547227202
-22.94591334391408,107.29992677334694
-21.636462847648847,102.49075931566864
-20.318669341886267,97.68228728145868
-18.99337250870724,92.87427032951082
-17.661420424517672,88.06650273881066
-16.323661081575928,83.2587782395691
-14.98094529254838,78.45089031410969
-13.634122720877848,73.64263325664015
-12.28404410725019,68.8338003380246
-10.93156115315309,64.0241829796596
-9.577526235609929,59.213577683186045
-8.222791232893115,54.401775373295266
-6.868208055870994,49.58856767813721
-5.514633004937244,44.77374678643751
-4.162918987035538,39.95710859696446
-2.8139208660916584,35.13844033247303
-1.4684945319506477,30.317535363574684
-0.127498006056733,25.49418657903511
